time,flux,flux_model
986.6195863615576,0.99987507,0.99993736
986.6400194039306,1.0000173,0.9999374
986.6604525458315,0.9999204,0.99994
986.6808854872725,0.9999659,0.99993956
986.7013185287142,1.00001,0.99994045
986.7217516696837,0.99993515,0.99993956
986.7421846104262,0.9998979,0.9999365
986.7626177509374,0.9999032,0.999935
986.783050690974,0.99999714,0.99993724
986.803483730786,0.9999584,0.9999367
986.8239168703585,0.99982715,0.9999355
986.8443498094712,0.9999487,0.99993545
986.8647828485846,1.0000563,0.9999346
986.8852159872331,0.99994224,0.9999346
986.9260819635892,0.99987924,0.9999331
986.9465151012992,0.9998819,0.99993557
986.9669481387828,0.99997544,0.99993575
986.9873810757999,0.9999735,0.9999327
987.0078142128186,0.99988276,0.9999298
987.0282472493636,0.99976516,0.99993044
987.048680385451,0.9999428,0.99993205
987.0691133215296,0.99995357,0.9999323
987.0895463571505,0.999848,0.9999315
987.1099794925394,0.99997234,0.9999332
987.130412427694,0.9998298,0.9999336
987.1508454623763,0.99995655,0.9999309
987.1712785968339,0.99985576,0.9999279
987.1917115310498,0.99975556,0.99993014
987.212144565041,0.999864,0.9999299
987.2325776985672,0.9998782,0.99992794
987.2530106318591,1.0000198,0.9999269
987.2734436649116,0.9997961,0.9999253
987.2938767975065,1.0000424,0.9999234
987.3143097298598,1.0000062,0.99992466
987.3347427619883,0.99989307,0.9999242
987.3551758938847,0.99983954,0.99992406
987.3756089253075,0.9999233,0.9999252
987.3960419567375,0.99992734,0.9999222
987.416474987469,0.99988455,0.9999212
987.4369079181924,1.0000966,0.99992126
987.457341048459,0.99991363,0.999922
987.4777740784921,0.99998903,0.9999237
987.4982070082915,0.9999702,0.9999248
987.5186401378523,0.9999402,0.99992484
987.539073166954,0.9999849,0.9999319
987.5595060958149,1.0000082,0.9999321
987.5799392242188,0.999903,0.99993277
987.600372252622,0.999814,0.9999333
987.6208051805588,1.0001128,0.999935
987.641238308257,1.0000087,0.9999373
987.6616713357289,0.9999284,0.99993587
987.6821042627271,0.9998586,0.99993247
987.7025373895012,0.9998159,0.99993527
987.7229704160418,0.9999265,0.99993557
987.7434035421102,0.9999601,0.99993646
987.7638364681843,0.9999466,0.99993765
987.7842694937935,1.0000775,0.99993753
987.8047026189306,0.99991465,0.99993634
987.8251355440734,0.9999114,0.99993664
987.8455685687513,0.9999304,0.99993813
987.8660016931899,1.000051,0.9999399
987.8864347174022,0.9999312,0.9999399
987.906867641148,0.99990755,0.99994105
987.9273007646552,0.9999728,0.99994355
987.9477337879362,1.0000212,0.9999462
987.9681667109835,0.99977416,0.9999472
987.9885998335594,0.9999503,0.9999475
988.009032855909,0.9999702,0.9999491
988.029465778025,0.9999836,0.99995214
988.0498988999025,0.9999516,0.9999525
988.0703319213208,0.9998557,0.99995184
988.0907649425062,0.99995786,0.999952
988.1111979634516,0.9999697,0.9999551
988.1316309841714,0.9998732,0.99995613
988.1520640044182,0.9999003,0.9999587
988.1724970244395,1.0001117,0.9999589
988.1929299442272,0.9999965,0.99996144
988.2133630635508,0.99996847,0.9999603
988.2337960826335,0.9999326,0.99995804
988.2542290014899,1.0000378,0.9999557
988.2746621201077,0.99995255,0.99995726
988.2950951382663,0.99989754,0.99995744
988.3155281561922,0.99993056,0.99995637
988.3359611738852,0.9998628,0.9999587
988.356394191338,1.0000215,0.99996066
988.3768272085654,0.99993724,0.9999609
988.3972602253198,0.9999014,0.9999609
988.4176932418486,0.9999291,0.9999614
988.4381263579126,1.0000365,0.9999656
988.4585593737356,1.0000072,0.9999642
988.4789922895652,0.999898,0.9999696
988.4994254046978,0.9999249,0.99997276
988.5198584198224,1.0000098,0.99997735
988.5402913344878,0.99994165,0.99997985
988.560724448922,0.99996763,0.99998075
988.5811574631152,0.999996,0.99998105
988.6015903770822,0.9999645,0.99998355
988.622023490585,0.99997216,0.9999863
988.6424565038469,0.9999008,0.99998856
988.6628894168825,0.9998427,0.99999297
988.6833225296868,1.0000633,0.9999955
988.7037555420175,1.0001806,0.99999756
988.7241885541225,0.99991363,0.99999756
988.7446215659947,0.99999243,0.99999803
988.765054577394,1.0000043,0.9999986
988.7854876885685,1.0000361,1.0000013
988.8059205995087,1.0000645,1.000003
988.8263536102095,1.0001131,1.0000061
988.8467866206847,1.000027,1.000007
988.8672196306943,1.0000478,1.0000091
988.8876526404638,0.99999666,1.0000116
988.9080856500077,0.9999857,1.0000149
988.928518659086,1.0000352,1.0000157
988.9489516679241,1.0000612,1.000017
988.9693847765375,0.9999524,1.0000199
988.9898176849165,0.99999404,1.0000234
989.0102506930562,1.0000443,1.0000238
989.0306838007382,1.0000547,1.0000268
989.0511167081859,0.9999657,1.0000281
989.0715497153942,1.0000578,1.0000309
989.0919828221449,1.0000038,1.0000331
989.1124157286613,1.0001287,1.0000335
989.1328488349391,0.9999464,1.000035
989.1532818409905,0.9999714,1.0000372
989.1737147465756,0.9999942,1.0000347
989.1941478521549,1.0000073,1.0000358
989.214580857275,0.9999714,1.0000374
989.2350137619287,1.0001204,1.0000389
989.2554468665767,1.0000919,1.0000414
989.2758798707655,1.0002093,1.0000426
989.2963128747215,0.9999646,1.0000476
989.3167458784374,1.0002059,1.0000515
989.3371788816949,1.0000763,1.0000534
989.3576118847195,1.0000974,1.0000572
989.3780448875041,1.0001043,1.000057
989.3984778900631,1.0001158,1.0000592
989.4189108923892,1.0000749,1.0000612
989.4393439942432,1.0001352,1.0000627
989.4597768958702,0.9998782,1.0000651
989.4802099972585,1.0002154,1.0000701
989.5006428981869,0.9999762,1.0000734
989.5210758991161,0.999946,1.0000747
989.5415089993476,0.9999141,1.0000762
989.5619418995702,1.0000348,1.0000778
989.5823748995681,1.0001155,1.0000782
989.6028079990938,1.0002192,1.000078
989.6232408983924,1.0001074,1.0000807
989.6436738974589,0.99999326,1.0000846
989.6641069960606,0.9999159,1.0000858
989.6845398946534,1.0000669,1.0000868
989.7049728927886,1.0001012,1.0000875
989.7254059906845,1.0000656,1.0000905
989.7458388881205,1.0001295,1.0000882
989.7662718855572,1.0000482,1.0000883
989.786704982529,1.0001482,1.0000917
989.80713797926,1.0000467,1.0000927
989.8275709755326,1.0000991,1.0000968
989.8480039717979,1.0001484,1.0000993
989.8684369676048,1.0001389,1.0001036
989.9093029582873,1.0000607,1.000108
989.9297359533884,1.0000482,1.0001094
989.950169048032,1.0001222,1.0001123
989.9706019424339,1.0001695,1.0001132
989.9910349363781,1.0001228,1.0001173
990.0114680303232,1.0000868,1.0001214
990.031900923801,1.0001049,1.0001245
990.0523339170395,1.000046,1.0001259
990.0727670100532,1.0000398,1.0001289
990.0931999025925,1.0001704,1.0001315
990.1136328951397,1.0000981,1.0001312
990.1340659872221,1.0001038,1.000132
990.15449887883,1.0001311,1.0001333
990.1749319704468,1.0001489,1.0001353
990.1953649615971,1.0001183,1.0001347
990.2157978525065,1.0003521,1.0001367
990.2362309431919,1.0001397,1.000138
990.256663833643,1.0003335,1.0001384
990.2770968236218,1.0002536,1.0001385
990.2975299133759,1.0001619,1.0001413
990.3179628028956,1.0002209,1.000144
990.338395792176,1.0000755,1.0001459
990.3588288809988,1.0000556,1.0001456
990.3792618695879,1.0001324,1.000147
990.3996947579362,1.000027,1.0001484
990.4201278460605,1.0002118,1.0001504
990.4405608339512,1.0002191,1.0001526
990.4609937213681,1.000152,1.000153
990.4814268085611,1.0001411,1.0001537
990.5018597955204,1.0000994,1.0001552
990.5222928820076,1.0000279,1.0001549
990.5427257685005,1.0001017,1.000158
990.5631587545286,1.0001209,1.0001577
990.5835918400844,1.0001315,1.0001568
990.604024725646,1.0002016,1.0001538
990.6244577109755,1.0002224,1.0001519
990.6448907958329,1.0002946,1.0001503
990.6653236804632,1.0001283,1.0001533
990.6857566646286,0.9999999,1.0001533
990.7061897487874,1.0001855,1.0001508
990.7266226324864,1.0001227,1.0001483
990.7470556159533,1.0000652,1.0001464
990.7674886991808,1.000111,1.0001448
990.7879216819492,1.0006194,1.0001421
990.8083545647169,1.0002149,1.0001421
990.8287876470131,1.0000638,1.0001379
990.849220629083,1.0002357,1.0001372
990.8696536106872,1.000056,1.000135
990.8900865922842,1.0001836,1.0001345
990.910519473422,1.0001206,1.000134
990.9309525543213,1.0000162,1.000134
990.9513855347614,1.0002354,1.0001309
990.9718184152007,1.0000929,1.0001274
990.9922514951759,1.0001934,1.0001264
991.0126844749102,1.000035,1.0001262
991.0331173544182,1.0000434,1.0001242
991.0535504336876,0.99997765,1.0001227
991.0739834124979,1.0001183,1.0001204
991.0944162910746,1.0000525,1.0001155
991.11484936942,1.0000738,1.0001136
991.1352823475245,1.0001688,1.0001103
991.1557152251698,1.0001954,1.0001066
991.1761483025766,1.0000985,1.0001025
991.1965812799899,1.0001794,1.0001005
991.2170143567055,1.0001622,1.0000997
991.2374472334195,1.0000018,1.0000958
991.2578802096614,1.0000381,1.0000972
991.2783132856785,1.0001131,1.0000931
991.2987462614547,1.0000722,1.0000921
991.3191791370045,1.0000327,1.000091
991.3396122120903,0.9999945,1.0000857
991.360045187168,1.0001676,1.0000852
991.3804780617866,1.0000677,1.0000823
991.400911135941,1.0001917,1.0000802
991.4213441100874,1.0000646,1.0000776
991.4417769837746,1.0000377,1.0000745
991.4622100572305,1.0000279,1.0000727
991.4826430304456,1.000164,1.0000695
991.5030759034344,1.0000896,1.0000665
991.523508975959,1.000091,1.0000647
991.5439419484755,0.99994713,1.0000626
991.5643749205337,1.0000294,1.0000585
991.5848078921263,1.0000062,1.0000547
991.6052408637115,0.9999969,1.000053
991.6256738348384,1.0000712,1.0000484
991.6461068059652,1.0001068,1.0000461
991.6665397766192,1.0001596,1.0000446
991.6869727468147,0.9999611,1.0000443
991.7074057170103,1.0000398,1.0000417
991.7278386867329,1.000087,1.0000395
991.7482716562299,0.9999821,1.0000393
991.7687046254941,1.0000808,1.0000368
991.7891375942854,1.0000793,1.0000324
991.8095706630847,1.0001183,1.0000279
991.8300035314169,0.99999046,1.0000335
991.8504365995104,1.0001807,1.000033
991.8708695673777,1.0000534,1.0000323
991.8913024347785,1.0000497,1.0000333
991.9117355021735,0.99996203,1.0000299
991.9321684691095,0.99999857,1.0000297
991.9526013358118,0.99994695,1.0000257
991.9730344020427,1.000068,1.000024
991.9934673682801,1.0000697,1.0000242
992.0139002340511,0.9999767,1.000023
992.0343332995835,0.9999439,1.0000261
992.0547662648896,1.0000234,1.000024
992.0751991299621,0.9999373,1.000024
992.0956321945632,0.9999871,1.0000211
992.116065158938,1.0000988,1.0000213
992.13649812308,0.9998808,1.0000198
992.1569310869818,1.0000874,1.0000204
992.1773640506581,1.0000426,1.0000198
992.1977970138687,1.0000669,1.0000216
992.2182299768392,0.999958,1.0000184
992.2386629395842,0.99987805,1.0000184
992.2590959020963,1.0000362,1.0000188
992.2795288641355,0.999927,1.0000174
992.299961826182,1.000081,1.0000159
992.3203947877628,1.0000865,1.000017
992.3408277491035,1.0000417,1.000018
992.3612607099858,1.0002322,1.000018
992.3816937708616,0.9999893,1.0000159
992.4021266312775,1.0000042,1.0000155
992.4225595914613,0.9999143,1.0000149
992.4429926514131,1.0000136,1.0000187
992.4634255108904,0.999939,1.0000185
992.4838584703757,1.0000256,1.000019
992.5042915293889,1.0001432,1.0000191
992.524724388175,1.0000726,1.0000237
992.5451574467297,0.9999822,1.0000272
992.5655904050436,0.9999591,1.0000308
992.5860232628984,1.0000143,1.0000312
992.6064563205218,1.0000575,1.0000316
992.6268892779044,0.99993473,1.000032
992.6473222350614,1.0001509,1.0000322
992.6677551917528,1.0000714,1.0000334
992.6881881484369,1.0000538,1.0000364
992.7086211046626,1.0000622,1.000041
992.7290540606555,1.0000619,1.0000441
992.7494870164082,0.9999075,1.000047
992.7699199717026,0.99993885,1.0000492
992.790352926997,1.0000372,1.0000453
992.8107858818184,1.0001147,1.0000476
992.8312188364143,1.0001738,1.0000509
992.8516518905453,1.0000371,1.0000535
992.8925177983328,1.0000832,1.0000548
992.9129506519967,0.99995226,1.0000602
992.9333836049555,1.0000035,1.0000639
992.9538166579223,1.0001366,1.0000688
992.9742495106548,1.0000601,1.0000694
992.9946824629151,1.000268,1.000073
993.0151155149506,1.0000334,1.000073
993.0355483667518,1.0001237,1.0000788
993.0559813183136,1.0000935,1.000084
993.0764143694178,0.99991167,1.0000868
993.0968472205204,1.0001115,1.0000899
993.1172801711509,0.9999693,1.000094
993.1377132215566,1.0000873,1.0000964
993.158146071728,1.0000241,1.0000986
993.1785790214271,1.0000832,1.0001009
993.1990120709015,0.99996394,1.0001028
993.2194450203751,1.0001371,1.0001065
993.2398779693758,1.0000231,1.0001091
993.2603109179181,1.0002877,1.0001142
993.2807438664604,1.0001807,1.0001186
993.3011768145298,1.0001458,1.000119
993.3216097623736,1.0001328,1.0001212
993.3420427099845,1.0001874,1.000122
993.3624757573562,1.0000845,1.0001237
993.3829086045007,1.0000671,1.0001266
993.4033415511803,1.0000967,1.0001289
993.4237745976206,1.0002133,1.0001353
993.4442074438339,1.0002793,1.000139
993.464640389815,1.0002321,1.0001403
993.4850734355568,1.0000674,1.0001405
993.5055062808387,1.0002363,1.000143
993.5259392258886,1.0001698,1.0001433
993.5463722706991,1.000197,1.0001436
993.5668051152825,1.0000341,1.000148
993.5872381596273,1.0000527,1.0001507
993.607671103513,1.0000485,1.0001526
993.6281039473979,1.0001019,1.0001541
993.6485369908187,1.0002011,1.0001558
993.6689699339986,1.0001876,1.000159
993.6894027767194,1.0001949,1.0001565
993.7098358194344,1.0002103,1.0001584
993.7302687616902,1.0001445,1.0001594
993.7507016037125,1.0000935,1.00016
993.7711346455035,0.9999944,1.0001616
993.7915675870536,1.0000813,1.0001612
993.8120004281445,1.0001794,1.0001585
993.8324334692297,1.0005102,1.0001569
993.8528664098558,1.0002245,1.000159
993.8732994502498,1.0001569,1.0001596
993.8937322904094,1.0002643,1.0001625
993.9141652300968,1.000239,1.0001613
993.9345982697923,1.0001693,1.0001628
993.9550311090134,1.0001603,1.0001616
993.9754640480096,1.0000848,1.0001591
993.9958970867738,1.0002872,1.0001601
994.0163299253036,1.0001343,1.000159
994.0367628633612,1.0003138,1.0001603
994.0571959011941,1.0000541,1.0001626
994.0776287390181,1.0000875,1.0001647
994.0980616763845,1.0001602,1.0001652
994.118494713286,1.0000914,1.0001621
994.138927550186,1.0000895,1.0001618
994.1593604866139,1.0001159,1.000161
994.1797935228169,1.0001711,1.0001607
994.2002264590119,1.000284,1.000159
994.2206593945157,1.0000904,1.0001569
994.2410923300195,1.000173,1.0001521
994.2615252650503,1.0001959,1.0001502
994.2819582000884,1.000056,1.0001475
994.3023911346609,0.9999799,1.0001515
994.3228239689925,1.0001463,1.0001501
994.3432570031,1.0001638,1.0001506
994.3636899367411,1.0001571,1.0001497
994.3841227701487,1.0002352,1.0001501
994.4045558035505,1.0001746,1.0001484
994.4249887364931,1.0001745,1.0001448
994.4454215691949,1.0000882,1.0001438
994.4658546014398,1.0000268,1.0001445
994.4862875336839,1.000185,1.0001467
994.5067203654617,1.0001644,1.0001477
994.5271533970008,1.0000937,1.000147
994.5475863283136,1.000161,1.0001485
994.5680193593871,1.0002388,1.0001487
994.5884521900007,1.0000747,1.0001489
994.608885120615,1.0001259,1.000146
994.6293181507572,1.0000726,1.0001448
994.6497509806723,1.0000577,1.0001421
994.6701839103553,1.0000831,1.0001382
994.6906169397989,1.0000044,1.000138
994.7110498687834,1.000254,1.0001364
994.7314826977672,1.000176,1.0001342
994.7519157262795,1.0001675,1.0001333
994.7723486545656,1.0001687,1.0001341
994.7927814823852,1.0000991,1.0001326
994.813214510199,1.0002364,1.0001291
996.917804914905,1.0000222,0.9999915
996.9382379145463,0.99979174,0.99998796
996.9586708139614,0.99990124,0.9999835
996.9791036131355,1.0000247,0.9999795
996.9995366118528,1.000103,0.9999776
997.0199695105694,0.9998863,0.99997723
997.040402408813,0.9999061,0.999976
997.060835306831,0.9999822,0.99997526
997.0812681048483,1.0000006,0.9999754
997.1017010021606,0.999866,0.99997413
997.1221339994809,1.0000381,0.9999724
997.1425668965676,0.99990207,0.9999729
997.1629996931806,0.9998358,0.9999743
997.1834326898024,0.9999183,0.99997365
997.2038655859578,0.9999315,0.9999745
997.2242984818731,1.0000015,0.9999733
997.2447313775629,0.99994594,0.9999727
997.2651642730198,0.9998873,0.9999726
997.2855972682373,0.99992067,0.99997103
997.306030062995,0.99999136,0.9999715
997.3264629577534,0.9999937,0.9999709
997.3468959520396,0.9999386,0.99996907
997.3673287460988,1.0001724,0.9999675
997.3877616399259,1.0000095,0.9999645
997.4081946335136,0.99992716,0.9999668
997.4286274268743,1.0001214,0.9999692
997.4490603197701,0.9999999,0.9999684
997.4694933126593,0.9999941,0.9999719
997.4899261050887,0.9999178,0.9999726
997.510358997286,0.9999477,0.9999737
997.5307919892439,0.99994016,0.99997675
997.5512247809747,1.0000839,0.9999763
997.571657772467,0.99998295,0.9999765
997.592090663733,0.99987036,0.9999795
997.6125235545333,0.9999418,0.99997836
997.6329564453335,0.9999765,0.9999768
997.6533893356609,0.99994415,0.9999782
997.6738222257627,0.99998057,0.9999803
997.6942551156244,1.0000786,0.9999811
997.7146880052605,0.9999083,0.9999804
997.7351208946639,0.99987644,0.99998677
997.7555537836015,1.0000172,0.9999877
997.7759866725319,0.9999748,0.9999871
997.7964194610031,0.9999801,0.99999005
997.8168524492357,0.99994135,0.9999896
997.8372853372421,1.0000495,0.9999881
997.8577183250163,0.9999841,0.99998844
997.8781511125562,1.000045,0.9999876
997.8985839998568,1.0000937,0.99998564
1002.2507610216489,0.9999237,0.99988115
1002.2711939542351,0.9998504,0.9998788
1002.2916267868277,1.0000093,0.9998815
1002.3120596189547,0.9997991,0.9998849
1002.3324924510744,0.99995583,0.99989146
1002.3529252827357,0.99992573,0.99989283
1002.3733582143905,0.9998768,0.9998986
1002.3937909455854,0.99985987,0.99990046
1002.4142237765482,0.9998435,0.99990255
1002.4346567072716,0.99996555,0.99990493
1002.4550895377688,0.99996346,0.9999067
1002.4755222680324,0.999875,0.99990594
1002.4959551980573,0.99991024,0.9999109
1002.516388027856,1.00003,0.9999116
1002.5368207574211,1.0000584,0.9999161
1002.5572536867476,0.9999954,0.99991804
1002.5776865158477,0.9999738,0.9999231
1002.5981192447143,0.9998036,0.9999253
1002.6185521731095,0.9998956,0.99992925
1002.6389850015112,0.9999534,0.9999356
1002.659417929448,0.9999121,0.99993587
1002.6798506573759,0.9999886,0.99993795
1002.7002834850791,0.9998148,0.9999398
1002.7207164123174,0.9999608,0.99994206
1002.7411491393141,0.9998905,0.99994457
1002.7615819663188,0.9999148,0.9999476
1002.7820148928586,0.9999888,0.999951
1002.8024476191567,0.9999408,0.9999552
1002.8228804452301,0.9998502,0.9999592
1002.8433132710707,1.000322,0.9999596
1002.8637460969039,0.9998791,0.99996185
1002.8841789222788,0.9999236,0.9999608
1002.9046117474209,0.9999527,0.99996305
1002.9250445723228,0.99986756,0.9999648
1002.9454774967671,0.99981135,0.99996275
1002.9659102212099,1.000083,0.99996674
1002.9863430454134,0.9999153,0.99996805
1003.006775969392,1.0000744,0.99996954
1003.0272087931371,0.9998911,0.9999728
1003.0476415164085,0.99997205,0.9999755
1003.0680744396886,0.99990416,0.99997497
1003.0885072625024,1.0000087,0.99997866
1003.1089399853081,0.99984914,0.9999774
1003.129372907657,0.99994874,0.9999782
1003.149805730005,0.9999242,0.99997765
1003.1702386518809,0.99997395,0.9999809
1003.1906713737626,1.0000821,0.99997747
1003.2111041951794,1.0000386,0.9999776
1003.2315371163568,1.0000702,0.9999773
1003.25196983754,1.000102,0.99997735
1003.2724026582582,1.0000304,0.9999788
1003.313268298989,1.0001715,0.9999799
1003.3337011190015,0.99997103,0.9999815
1003.3541340387892,0.9998924,0.99998236
1003.3745667583426,0.9998629,0.99998206
1003.3949995776638,1.0000674,0.9999835
1003.4154324967458,0.99994016,0.99998313
1003.4358652156006,1.0000852,0.99998474
1003.4562981342169,1.0000232,0.99998546
1003.4767309526069,0.9999611,0.9999849
1003.4971637705312,1.0000249,0.9999884
1003.5175965884482,1.0001054,0.9999897
1003.5380294061397,0.9999629,0.9999881
1003.5584621235976,1.0000961,0.9999889
1003.578895040584,0.99989873,0.9999926
1003.599327857577,1.0000157,0.9999956
1003.6197605741036,0.99998844,0.99999785
1003.6401934906244,0.99997514,0.9999995
1003.660626306686,0.9998997,0.9999981
1003.6810592227484,0.9999124,0.9999997
1003.7014919383364,1.0000615,1.0000036
1003.7219247539324,0.9999716,1.0000069
1003.7423576690635,1.0000495,1.0000077
1003.762790383953,0.99992836,1.0000072
1003.7832231988505,0.99994665,1.0000101
1003.8036561132831,0.99997014,1.0000104
1003.824088827474,0.9999483,1.0000108
1003.8445216414402,0.9999123,1.0000138
1003.8649545554072,0.99981236,1.0000148
1003.8853872688996,0.9999915,1.0000135
1003.9058200821673,1.0000757,1.0000218
1003.926252995203,0.9999728,1.0000217
1003.9466858079977,1.0001253,1.0000224
1003.9671186205669,1.0000584,1.0000231
1003.9875514329033,1.0002393,1.0000224
1004.0079842449995,0.99995786,1.0000198
1004.0284170568702,1.0000466,1.0000204
1004.0488498685081,0.9999746,1.0000197
1004.0692826799059,0.999861,1.0000228
1004.0897155910789,1.0000585,1.0000238
1004.1101483017846,0.9999975,1.0000254
1004.1305811124839,0.99990284,1.000026
1004.1714467331985,1.0001086,1.0000284
1004.1918796429673,1.0000539,1.0000284
1004.2123123527417,1.0000654,1.0000286
1004.2327451622841,0.999958,1.0000293
1004.2531780715872,1.0001364,1.0000309
1004.2736107804303,1.0001702,1.0000331
1004.3349092060234,1.0000892,1.0000345
1004.3553420141689,1.0000573,1.0000381
1004.3757749218421,1.0000547,1.0000423
1004.3962076295211,1.0000706,1.0000452
1004.4166404367352,0.99996555,1.000052
1004.4370733439428,1.0001756,1.0000536
1004.4575060506904,1.0000485,1.0000554
1004.4779389574396,1.0000883,1.0000561
1004.4983717637151,1.0001849,1.0000601
1004.518804569765,1.0000087,1.0000619
1004.5392373758077,1.0000443,1.0000668
1004.559670181392,1.0001028,1.0000699
1004.5801029867434,0.99995375,1.000074
1004.6005357920949,1.0000964,1.0000774
1004.6209685969734,1.0002123,1.0000824
1004.6414014016264,1.0000868,1.000084
1004.6618343062728,1.0000167,1.000089
1004.6822670104593,1.0001026,1.0000913
1004.7026999144146,1.0000991,1.0000945
1004.7231327181289,1.0001299,1.0001005
1004.7435654218498,1.0001684,1.0001025
1004.7639983251065,1.0000516,1.0001035
1004.7844311281224,0.9999499,1.0001049
1004.8048638309119,0.999929,1.0001075
1004.8252967334702,1.0001675,1.0001111
1004.8457295357875,1.0000956,1.0001125
1004.8661622381114,0.9999947,1.0001141
1004.8865951399712,1.0001007,1.0001142
1004.9070278415893,1.0001055,1.0001184
1004.9274606429826,1.0000072,1.0001189
1004.9478935441439,1.000096,1.0001194
1004.9683262450708,1.0001612,1.000119
1004.9887591457591,0.99999064,1.000121
1005.0091919462211,1.0001246,1.0001246
1005.029624746443,1.0001172,1.0001271
1005.0500575464393,1.0001467,1.0001297
1005.0704903462029,1.0001546,1.0001312
1005.0909231457263,1.0002307,1.0001354
1005.1113559450241,1.0002993,1.0001371
1005.1317887440891,1.0002354,1.0001401
1005.152221542914,1.0001476,1.0001413
1005.1726544415142,1.0001081,1.0001409
1005.1930871398799,1.0001557,1.0001432
1005.2135200380071,1.0001581,1.0001447
1005.233952835908,1.0001348,1.0001454
1005.2543855335753,1.0001373,1.0001477
1005.274818431004,1.000218,1.0001482
1005.2952512282063,1.0001601,1.0001504
1005.3156839251751,1.0001571,1.0001513
1005.3361168219053,1.0002222,1.0001528
1005.3565496184092,1.0002716,1.0001583
1005.3769823146795,1.0001526,1.0001607
1005.3974152107112,1.0001644,1.000161
1005.4178480065166,1.0001919,1.0001634
1005.4382807020884,1.0000792,1.0001652
1005.4587135974216,1.0002363,1.0001676
1005.4791463925285,1.0001525,1.0001708
1005.4995791871697,1.0001837,1.000169
1005.5200119818037,1.0001656,1.0001693
1005.5404447762121,1.0001928,1.0001719
1005.5608775703877,1.0001379,1.0001713
1005.5813103643231,1.0001968,1.0001714
1005.6017431580331,1.0000539,1.0001742
1005.6221759515101,1.0001789,1.0001738
1005.6426087447471,1.0001484,1.0001771
1005.6630415377585,1.0002376,1.0001794
1005.6834743305371,1.000158,1.0001822
1005.7039071230756,1.0001414,1.0001825
1005.7243400153893,1.0001858,1.0001832
1005.7447728074621,0.9999679,1.0001849
1005.7652054993086,1.0002089,1.0001858
1005.785638390691,1.0002,1.0001878
1005.8060711820654,1.0001793,1.0001898
1005.8265038732134,1.0002444,1.0001898
1005.8469367641301,1.0000907,1.0001882
1005.8673695548059,1.0003107,1.0001913
1005.8878022452554,1.0001923,1.0001916
1005.9082351354737,1.0003005,1.0001891
1005.928667925451,1.0000384,1.0001887
1005.9491008152036,1.000264,1.0001918
1005.9695335047218,1.0002106,1.0001911
1005.9899662940006,1.0001702,1.0001901
1006.0103991830547,1.0001589,1.0001913
1006.0308318718744,1.0001314,1.0001897
1006.0512646604548,1.0001007,1.0001907
1006.0716975488103,1.0002373,1.0001899
1006.0921302369316,1.0002493,1.0001911
1006.1125630248134,1.0002779,1.0001911
1006.1329959127033,1.0001633,1.0001918
1006.1534286001261,1.0001618,1.0001936
1006.1738613873094,1.0002022,1.0001953
1006.194294274268,1.0001855,1.0001953
1006.2147269609923,1.0001831,1.0001936
1006.2351598474779,1.0001727,1.0001929
1006.276025319763,1.0001168,1.0001923
1006.296458205783,1.0001991,1.0001911
1006.3168909913438,1.0002763,1.0001878
1006.3373236766711,1.0001711,1.0001875
1006.3577565617597,1.0001413,1.0001861
1006.3781893466221,1.0002747,1.000184
1006.3986220314837,1.0000426,1.0001848
1006.4190549158739,1.0001653,1.0001827
1006.4394877000377,1.000272,1.0001826
1006.4599205839622,1.0001218,1.0001831
1006.4803532678925,1.0001814,1.0001839
1006.5007860513579,1.0000144,1.0001795
1006.5212189345912,1.0001532,1.000179
1006.5416516178157,1.0003686,1.0001777
1006.5620844005825,1.0002874,1.0001761
1006.5825172833429,1.0002239,1.0001738
1006.6029499656433,1.0002764,1.0001723
1006.6233827477117,1.0002612,1.0001692
1006.6438156297809,1.0001345,1.000165
1006.6642484113763,1.000187,1.0001595
1006.6846810929783,1.0000592,1.0001584
1006.7051139741088,1.0002503,1.000157
1006.7255467552459,1.0000917,1.0001559
1006.7459795359173,1.0001706,1.0001526
1006.7664123165887,1.000218,1.0001493
1006.78684509702,1.0001508,1.0001472
1006.8072778769929,1.0002265,1.0001408
1006.8277106569585,1.0002034,1.000139
1006.8481434366986,1.0000747,1.0001338
1006.868576215973,1.0000806,1.0001286
1006.8890089952474,1.0001435,1.0001255
1006.909441674281,1.0000397,1.000121
1006.9298745530905,1.0001558,1.0001191
1006.9503073314263,1.0002319,1.0001137
1006.9707402097702,1.000178,1.0001123
1006.9911728878797,0.9999359,1.000106
1007.0116056657571,1.0000646,1.0000974
1007.0320385433952,1.0001521,1.0000937
1007.0524712208062,1.0000662,1.0000882
1007.0729039979778,1.0000684,1.0000824
1007.0933368749247,0.99999017,1.0000787
1007.1137695516372,1.0000964,1.0000727
1007.1342023281177,0.9999708,1.0000681
1007.1546352043588,1.0000371,1.0000644
1007.1750679803736,1.0000603,1.0000608
1007.1955006561475,1.0000615,1.0000553
1007.2159335316974,1.0,1.00005
1007.2363663070137,1.000004,1.0000445
1007.2567990823227,1.0000744,1.0000392
1007.2772318571733,1.0000408,1.0000337
1007.2976646317911,1.000022,1.0000281
1007.3180974064016,1.0000228,1.0000229
1007.3385301805538,1.0001608,1.0000172
1007.3589629544731,1.000033,1.0000122
1007.3793958283859,1.0000511,1.0000106
1007.3998285018388,1.000071,1.0000074
1007.4202612752924,0.9999465,1.0000031
